 VARIABLES="X","Y","U","V","W","Pressure","Viscosity"
 ZONE T="Floor", I=         240  J=         140  F=POINT
   1.6666666666666666E-002   1.4285714285714285E-002   15.154798247860157      -0.26510648553912353        9.0998277142876671E-002 -0.14448659458289251        3.0140788528089301E-003
   5.0000000000000003E-002   1.4285714285714285E-002   15.204496928978219      -0.29185570888713186        5.0080602686336163E-002 -0.11224004480963090        3.0053380141601407E-003
   8.3333333333333329E-002   1.4285714285714285E-002   15.293996045329891      -0.20714901066945798      -0.12958870026912506      -0.10559468755091818        3.0282229272707048E-003
  0.11666666666666667        1.4285714285714285E-002   15.390158330172515      -0.18596946708825035      -0.42796058712871976       -7.8346645888014280E-002   2.9452315299986131E-003
  0.14999999999999999        1.4285714285714285E-002   15.385193280114169      -0.35517527668554605      -0.69976680522776291        4.8628201332693938E-002   3.0143212713089982E-003
  0.18333333333333332        1.4285714285714285E-002   15.254032891444885      -0.63523845545475854      -0.84078281646890152       0.25037187003609951        3.1045096834406141E-003
  0.21666666666666667        1.4285714285714285E-002   15.085455886011497      -0.83099358333935758      -0.88896278732214284       0.46648828125548003        3.0589409028183791E-003
  0.25000000000000000        1.4285714285714285E-002   14.948378422322465      -0.82171139118973757      -0.93562017216471849       0.69211960034626707        2.9995672737562580E-003
  0.28333333333333333        1.4285714285714285E-002   14.803150815684269      -0.65322903272359989      -0.98899893202416700       0.94032680542828606        3.0369003924584329E-003
  0.31666666666666665        1.4285714285714285E-002   14.582346747276713      -0.48628506993072551      -0.97237348732059514        1.1865586966624901        3.1109724042235709E-003
  0.34999999999999998        1.4285714285714285E-002   14.314258029440843      -0.47055203196912099      -0.83629060142072631        1.3646962228295121        3.0956184526036703E-003
  0.38333333333333330        1.4285714285714285E-002   14.121815205608721      -0.62748934219662444      -0.63251744011891142        1.4755827679843989        2.9335057902757961E-003
  0.41666666666666669        1.4285714285714285E-002   14.101867249570018      -0.82573273386009371      -0.48130348461669203        1.5725931014793191        2.9068944026041346E-003
  0.45000000000000001        1.4285714285714285E-002   14.212937342258943      -0.88584808546486427      -0.46028055924392886        1.6057144635277480        3.1096781947101645E-003
  0.48333333333333334        1.4285714285714285E-002   14.284553899686394      -0.71651486140074350      -0.53437600483982750        1.4874652725833339        3.1932696392929830E-003
  0.51666666666666672        1.4285714285714285E-002   14.147483478410651      -0.38812602627071852      -0.63365155057402212        1.2265512576797630        3.1589013971811651E-003
  0.55000000000000004        1.4285714285714285E-002   13.778112003885049       -9.4615357321021859E-002 -0.74209811866690867       0.91468086597107945        3.0810144755391978E-003
  0.58333333333333337        1.4285714285714285E-002   13.336035599095052        8.0987904003143735E-003 -0.86092796795448012       0.67934928102703973        3.0807317360539853E-003
  0.61666666666666670        1.4285714285714285E-002   13.051932251316636       -5.7773118366161808E-002 -0.96660879433440905       0.66480130132490800        3.1670269486384389E-003
  0.65000000000000002        1.4285714285714285E-002   13.059062881361768      -0.12686566256010073       -1.0334792607005499       0.93543958204942435        3.2519720749580993E-003
  0.68333333333333335        1.4285714285714285E-002   13.318619340249871       -5.4735252873480383E-002  -1.0240065589755130        1.3581285062131561        3.2924870169143269E-003
  0.71666666666666667        1.4285714285714285E-002   13.677813471072609       0.15990342513674274      -0.85832572179548761        1.7162493540009014        3.3027171702815885E-003
  0.75000000000000000        1.4285714285714285E-002   13.965604247185677       0.42886929297187681      -0.50190272496856536        1.9201140249075705        3.2902650079890973E-003
  0.78333333333333333        1.4285714285714285E-002   14.070286636188088       0.69299707316507453       -6.6927921962930056E-002   2.0606936124790431        3.2397323934557419E-003
  0.81666666666666676        1.4285714285714285E-002   14.023410402736484       0.90385295367667451       0.32405903535956709        2.2450476383528795        3.1965340643918391E-003
  0.85000000000000009        1.4285714285714285E-002   14.004173227485607       0.99405232225784457       0.68388867979977253        2.4759645808444515        3.1853124774765566E-003
  0.88333333333333341        1.4285714285714285E-002   14.164283093527624       0.96182682815245668       0.99207224301629415        2.6847569849032888        3.1346124794699687E-003
  0.91666666666666674        1.4285714285714285E-002   14.452889869961449       0.86737388218699107        1.0320311742331414        2.7605035446043140        3.1078502360513114E-003
  0.95000000000000007        1.4285714285714285E-002   14.677270375002008       0.72837736692273047       0.62728358327306544        2.6487221904118927        3.1114130921739013E-003
  0.98333333333333339        1.4285714285714285E-002   14.691498866406292       0.49723540981828329       -2.5643911152369563E-002   2.3692237627032431        3.0906735791895309E-003
   1.0166666666666666        1.4285714285714285E-002   14.512705612265556        7.7670691976414422E-002 -0.45297976983229199        2.0156289857139678        3.0877654303808773E-003
   1.0499999999999998        1.4285714285714285E-002   14.321938686398459      -0.52382057126796744      -0.38744474252166261        1.9200168529125141        3.1669027781220777E-003
   1.0833333333333333        1.4285714285714285E-002   14.303594079078266      -0.99937666779661272       -5.4098972755805275E-002   2.3477353821014826        3.3463059823937492E-003
   1.1166666666666667        1.4285714285714285E-002   14.429881510787453      -0.98104908019127190       0.12981460980043263        2.9847157864967429        3.4427666135268807E-003
   1.1499999999999999        1.4285714285714285E-002   14.498351637010209      -0.51623064387174755        4.6600488806752723E-002   3.3746868297226804        3.3447235707337263E-003
   1.1833333333333333        1.4285714285714285E-002   14.410570837052873       -1.1787343849870693E-002  -8.9970803957718698E-002   3.4852025892211200        3.1657308028092564E-003
   1.2166666666666666        1.4285714285714285E-002   14.296178939412888       0.24012167338958360      -0.11466388441876418        3.4648376250355248        3.0657933722916127E-003
   1.2500000000000000        1.4285714285714285E-002   14.346969939569494       0.24429264197161366       -7.7255081869473621E-002   3.3692114236169868        3.0694682427603627E-003
   1.2833333333333332        1.4285714285714285E-002   14.618632175727424       0.10846940996670461       -7.6508737290366217E-004   3.1615576937193124        3.1982733904789970E-003
   1.3166666666666667        1.4285714285714285E-002   15.003878391905548       -7.7781696793632796E-002  0.24821506083588732        2.8965786243505658        3.3552458709902194E-003
   1.3499999999999999        1.4285714285714285E-002   15.325729052431264      -0.15918787118092484       0.58711669646828990        2.6036732504900817        3.3468227803470020E-003
   1.3833333333333333        1.4285714285714285E-002   15.426118007193368        4.5253711867642155E-002  0.51582318025021523        2.2261945037495572        3.5584681403369447E-003
   1.4166666666666665        1.4285714285714285E-002   15.258157041976176       0.45802405996657314      -0.27584703705208358        1.8310604324781408        3.7697172723533401E-003
   1.4500000000000000        1.4285714285714285E-002   14.961928873429688       0.65569630553556102       -1.3003971794959237        1.1727684587516940        3.5044120453247792E-003
   1.4833333333333332        1.4285714285714285E-002   14.776924447081711       0.26563643050806535       -1.6021528835148662       0.34568475087704303        3.3561189668406227E-003
   1.5166666666666666        1.4285714285714285E-002   14.857713410284227      -0.51701249202250477      -0.86081739503974075       0.16027132292037205        3.5075735159310539E-003
   1.5499999999999998        1.4285714285714285E-002   15.202219886956232       -1.0831381429506624        9.7361799966153989E-002  0.44311571089177670        3.4842758671046019E-003
   1.5833333333333333        1.4285714285714285E-002   15.650843009973528       -1.1185991311468693       0.43111228121650114       0.58051524700331181        3.5096570587183516E-003
   1.6166666666666667        1.4285714285714285E-002   15.859183123816599       -1.0197870221332677       0.38611884501662452       0.63666281368101840        3.5019698989865056E-003
   1.6499999999999999        1.4285714285714285E-002   15.531195000044972       -1.2789312765176575       0.69660261329314599       0.80807319178727688        3.3427780563463011E-003
   1.6833333333333333        1.4285714285714285E-002   14.902023527007596       -1.6433852158147864        1.3822942664542837        1.0031536809082380        3.6898092734309542E-003
   1.7166666666666666        1.4285714285714285E-002   14.598415505738251       -1.4653334546321801        1.6763452189361336       0.64311908714481136        4.0098373643237852E-003
   1.7500000000000000        1.4285714285714285E-002   14.875643956676491      -0.69894034248818238        1.1589223380424982       -4.5875931348911173E-002   3.7266448903464297E-003
   1.7833333333333332        1.4285714285714285E-002   15.412148823237573        6.9965170824864129E-002  0.35288331347579038      -0.20488512335565154        3.2478557162553155E-003
   1.8166666666666667        1.4285714285714285E-002   15.741205233465418       0.32845621984432888       -7.3333586065532544E-002  0.17211387991761087        3.4784159222474857E-003
   1.8499999999999999        1.4285714285714285E-002   15.579223514868371        6.4616985904687715E-002  -1.9704269385061687E-002  0.68225117333857310        3.7923517425284214E-003
   1.8833333333333333        1.4285714285714285E-002   14.923839893955378      -0.32567882994640762       0.23732166927923942        1.0912647460421385        3.9258615176841188E-003
   1.9166666666666665        1.4285714285714285E-002   13.983802771679777      -0.43234901176977947       0.52820630963779613        1.1465509244323027        3.8571009364534109E-003
   1.9500000000000000        1.4285714285714285E-002   13.005556181700971      -0.19225844992194041       0.90418723821201841       0.72851923822627951        3.5438203651510930E-003
   1.9833333333333332        1.4285714285714285E-002   12.194767341761974       0.10687152037528935        1.3329004111141369       0.31147036383567106        3.2104839957243980E-003
   2.0166666666666666        1.4285714285714285E-002   11.723550753843385       0.19471291496881793        1.6087340994307877       0.35784410346863926        3.2804615290030655E-003
   2.0499999999999998        1.4285714285714285E-002   11.677096911975234        5.2035760058475794E-002   1.6605969620095389       0.63932155549739056        3.5619544697597003E-003
   2.0833333333333330        1.4285714285714285E-002   11.977203366651509      -0.24641313705022660        1.5581199366595833       0.52171318797187216        3.7253411050662787E-003
   2.1166666666666667        1.4285714285714285E-002   12.427423945157479      -0.70210398861625167        1.2769322152454436      -0.28688963445500382        3.6885994240521561E-003
   2.1499999999999999        1.4285714285714285E-002   12.882556804128331       -1.2245000571256370       0.73560189220203187       -1.1662930240154277        3.5646175277538610E-003
   2.1833333333333331        1.4285714285714285E-002   13.308152564258062       -1.4566845382186311        2.3407809843420647E-002  -1.0493498111389123        3.5317758387851026E-003
   2.2166666666666668        1.4285714285714285E-002   13.644370410099938       -1.1584095034286142      -0.47617572108967438       0.16606056723016965        3.5576291658827976E-003
   2.2500000000000000        1.4285714285714285E-002   13.759989478081643      -0.57279475967004823      -0.39928353337078915        1.4134642963714288        3.4473324041119180E-003
   2.2833333333333332        1.4285714285714285E-002   13.620533324146251      -0.12288309640706821       0.13098451342929085        2.0768911699052119        3.3098298743357655E-003
   2.3166666666666664        1.4285714285714285E-002   13.390215293701528        5.9884797124271777E-004  0.59893520073592121        2.1969290567015216        3.3591856682989277E-003
   2.3500000000000001        1.4285714285714285E-002   13.274815153988957       -9.7991455458061053E-002  0.59337604182842829        1.7304858466593362        3.5862733429172290E-003
   2.3833333333333333        1.4285714285714285E-002   13.297027634088359      -0.15277600196922009        9.4516047520470631E-002   1.1936533972389132        3.9568715531151022E-003
   2.4166666666666665        1.4285714285714285E-002   13.300170811404659        5.0718244836335108E-003 -0.56541692784951469        1.4886426824724752        4.2172390533365342E-003
   2.4499999999999997        1.4285714285714285E-002   13.171409038006960       0.31290905760845678      -0.94185724777207702        2.3879075027018870        4.2067426141625675E-003
   2.4833333333333334        1.4285714285714285E-002   12.956546305200821       0.60285216288861088      -0.82984343811903760        2.7962541545977979        3.9441759949517298E-003
   2.5166666666666666        1.4285714285714285E-002   12.716557763749918       0.69078212085294710      -0.42676536539453847        2.5155236921949951        3.6996010712446515E-003
   2.5499999999999998        1.4285714285714285E-002   12.433048899171293       0.41712439132301515       -7.5533479419338467E-002   2.0479396451453251        3.8235006250554576E-003
   2.5833333333333330        1.4285714285714285E-002   12.134204939372029      -0.14886600849084999        7.4636088116590851E-002   1.5700553981033958        3.9169563994872741E-003
   2.6166666666666667        1.4285714285714285E-002   11.946830842823655      -0.64244382241853659        9.6328727179815637E-002   1.1669137700070289        3.8678784595570165E-003
   2.6499999999999999        1.4285714285714285E-002   11.945301141025155      -0.73910639636609576        9.7595295878460081E-002  0.93978518705389491        3.8333867643454106E-003
   2.6833333333333331        1.4285714285714285E-002   12.079234186778541      -0.49289126464794958        9.8704169522552329E-002  0.86283402068505088        3.8239549209540223E-003
   2.7166666666666668        1.4285714285714285E-002   12.279920413606295      -0.22831935230555248       0.11835515430243149       0.87805267853767321        3.8107635709546820E-003
   2.7500000000000000        1.4285714285714285E-002   12.499742097042828      -0.11851942890303949       0.27297486174960039        1.0007540260813483        3.7566392789743098E-003
   2.7833333333333332        1.4285714285714285E-002   12.619002781979978        9.8315208436923485E-003  0.66559912634267449        1.2737569037638774        3.6417698164367103E-003
   2.8166666666666664        1.4285714285714285E-002   12.486214788611765       0.43179033558591107        1.2191976251680021        1.6322732524675743        3.5515122107020532E-003
   2.8500000000000001        1.4285714285714285E-002   12.175506714703829        1.1536186341383841        1.6861358468895835        2.0374088330452231        3.8011579741686488E-003
   2.8833333333333333        1.4285714285714285E-002   12.062311070142300        1.7856953948300389        1.8279007049299800        2.2843215782549482        3.9732626730968959E-003
   2.9166666666666665        1.4285714285714285E-002   12.472043594562786        1.8556859546532753        1.5754700937075896        1.9340483099029611        3.7298535132186681E-003
   2.9499999999999997        1.4285714285714285E-002   13.351211638388014        1.2799646813449643        1.0319145780634822        1.1906547935859262        4.2383319566496255E-003
   2.9833333333333334        1.4285714285714285E-002   14.390410964991174       0.43561267489679562       0.41301985167751654       0.42868251399404689        5.0651556537194033E-003
   3.0166666666666666        1.4285714285714285E-002   15.324146503951519      -0.12672529620476414       -4.5832513916612097E-002  -1.0458385352401947        5.2090869910625358E-003
   3.0499999999999998        1.4285714285714285E-002   15.988382180153989       -5.5744996406113759E-002 -0.27424293067159122       -3.2047437954367997        4.6289133947259205E-003
   3.0833333333333330        1.4285714285714285E-002   16.238807273636514       0.47287449360424438      -0.45267526741527225       -4.3931229703677284        3.9148127062942090E-003
   3.1166666666666667        1.4285714285714285E-002   16.013112735112983       0.87021768396595611      -0.74213173993644088       -3.8788444859796654        3.7435041073638313E-003
   3.1499999999999999        1.4285714285714285E-002   15.438596424724775       0.73268630983136673      -0.99122485452928843       -2.6001949579445132        3.6696826758050522E-003
   3.1833333333333331        1.4285714285714285E-002   14.768848869219106       0.16924141196801276      -0.92304517235496442       -1.3335224454016450        3.4055477688798279E-003
   3.2166666666666668        1.4285714285714285E-002   14.236185432760603      -0.46477589430999261      -0.52612426410879709      -0.35908766624860244        3.1871387298025903E-003
   3.2500000000000000        1.4285714285714285E-002   13.978615879718086      -0.86284286837858304       -2.2051510619273407E-002  0.17402641969555377        3.1668298172712289E-003
   3.2833333333333332        1.4285714285714285E-002   14.008170007368033      -0.84318684336346061       0.40421525408546388       0.33182646679638134        3.2070819725743063E-003
   3.3166666666666664        1.4285714285714285E-002   14.186080375310203      -0.40893554206572291       0.66174241278109625       0.27803488542096821        3.3584292307963933E-003
   3.3500000000000001        1.4285714285714285E-002   14.281206328390203       0.25316945269979541       0.70817160792798928        6.0027706013046592E-002   3.5369830451766810E-003
   3.3833333333333333        1.4285714285714285E-002   14.097460274040175       0.92990592186832588       0.56455456927919501      -0.27273273158375427        3.5638132173226723E-003
   3.4166666666666665        1.4285714285714285E-002   13.578161063542687        1.4785265908171321       0.32287931286394000      -0.59211288664121176        3.4477400621443551E-003
   3.4499999999999997        1.4285714285714285E-002   12.863313785099008        1.7670406247099080        8.5747611332311957E-002 -0.85015169936431678        3.3334548688924120E-003
   3.4833333333333334        1.4285714285714285E-002   12.243139150063568        1.6920285452343071      -0.10280399460435936       -1.0754736204024997        3.3088019967951791E-003
   3.5166666666666666        1.4285714285714285E-002   11.968772203990852        1.3105391705386309      -0.25829093820998750       -1.2387756744435179        3.2646573170788287E-003
   3.5499999999999998        1.4285714285714285E-002   12.083317810546941       0.83000914108618673      -0.42362055705212065       -1.2606723513923248        3.1938838736487243E-003
   3.5833333333333330        1.4285714285714285E-002   12.433983320314743       0.44313232330610808      -0.64118440511012587       -1.1133035355291316        3.2914962843683324E-003
   3.6166666666666667        1.4285714285714285E-002   12.795053423590566       0.22445236116492978      -0.89534094406165388      -0.88459669653727657        3.5099546916667959E-003
   3.6499999999999999        1.4285714285714285E-002   12.997852952075990       0.12994534680458630       -1.0390571126397212      -0.74976834851413121        3.6199384474693251E-003
   3.6833333333333331        1.4285714285714285E-002   13.044645119832470        5.5495751930104920E-002 -0.83237684760084374      -0.75608531725319272        3.5154227161669415E-003
   3.7166666666666663        1.4285714285714285E-002   13.116995081647223       -7.0619978216588386E-002 -0.19186540120153098      -0.72303601368358894        3.2913595820984673E-003
   3.7500000000000000        1.4285714285714285E-002   13.404762637338944      -0.25487355487416535       0.56508897840594030      -0.57163462825427769        3.2515340849010371E-003
   3.7833333333333332        1.4285714285714285E-002   13.885956937770684      -0.46692255596440269       0.91114683675010766      -0.46515465778391440        3.4181888630661567E-003
   3.8166666666666664        1.4285714285714285E-002   14.314151357663343      -0.64186464627584638       0.64216967470414443      -0.52041221209010791        3.5672467417187216E-003
   3.8500000000000001        1.4285714285714285E-002   14.472810835547335      -0.69004538307897034        6.6703182841956352E-002 -0.71008877509640911        3.6235029042143247E-003
   3.8833333333333333        1.4285714285714285E-002   14.383090333340597      -0.57256876292510861      -0.35724979332611601      -0.92562864494272690        3.5879491277026631E-003
   3.9166666666666665        1.4285714285714285E-002   14.218818992875129      -0.36208378682783665      -0.42316396565225473      -0.98902278347991690        3.5321190458560432E-003
   3.9499999999999997        1.4285714285714285E-002   14.091396935453396      -0.17558537353619685      -0.19381985760611944      -0.84125943247841428        3.4962983457723744E-003
