 VARIABLES="X","Z","U","v","W","Pressure","Viscosity"
 ZONE T="Floor", I=         240  K=         120  F=POINT
   1.6666666666666666E-002   4.1666666666666666E-003  0.21170451505969001        2.3395524101511866E-002  -7.2686991938027395E-003  -1.2753871354650879        2.7807961679278807E-003
   5.0000000000000003E-002   4.1666666666666666E-003  0.21565378581522476        2.6560778557017325E-002  -7.2893210203152431E-003 -0.99044750193306597        2.7808180139190599E-003
   8.3333333333333329E-002   4.1666666666666666E-003  0.22100270934998351        2.9967375116126099E-002  -7.1558128503088434E-003 -0.70961672485759142        2.7808563980023984E-003
  0.11666666666666667        4.1666666666666666E-003  0.22733441568912549        3.3432864136707742E-002  -6.9227460349184245E-003 -0.43630790730183344        2.7809084039822317E-003
  0.14999999999999999        4.1666666666666666E-003  0.23439020317415166        3.6754524762476697E-002  -6.6347313495797857E-003 -0.17173358956905449        2.7809720785692089E-003
  0.18333333333333332        4.1666666666666666E-003  0.24203689252087773        3.9711749177434925E-002  -6.3239623022810360E-003   8.4085421592497794E-002   2.7810460660976535E-003
  0.21666666666666667        4.1666666666666666E-003  0.25023307840499015        4.2081202217488574E-002  -6.0117773590944775E-003  0.33154911603605297        2.7811293353763407E-003
  0.25000000000000000        4.1666666666666666E-003  0.25900629683177900        4.3663290476319450E-002  -5.7118970080189783E-003  0.57105440390791740        2.7812210811119643E-003
  0.28333333333333333        4.1666666666666666E-003  0.26843936610918051        4.4313852141322468E-002  -5.4329915071203820E-003  0.80284038793113610        2.7813207587224853E-003
  0.31666666666666665        4.1666666666666666E-003  0.27865517420558700        4.3971576362501173E-002  -5.1793131855613281E-003   1.0269289381376314        2.7814281290272805E-003
  0.34999999999999998        4.1666666666666666E-003  0.28978910820626702        4.2671136626243888E-002  -4.9495755762042131E-003   1.2430074339405399        2.7815431887287813E-003
  0.38333333333333330        4.1666666666666666E-003  0.30194604153423610        4.0535030128833457E-002  -4.7353726573427461E-003   1.4502029608509752        2.7816659358869318E-003
  0.41666666666666669        4.1666666666666666E-003  0.31514944401585054        3.7743225858592973E-002  -4.5207710996107830E-003   1.6468118758801502        2.7817960214391165E-003
  0.45000000000000001        4.1666666666666666E-003  0.32929799176359825        3.4487262307096797E-002  -4.2842316471446533E-003   1.8301182542701624        2.7819324140842829E-003
  0.48333333333333334        4.1666666666666666E-003  0.34414605231389361        3.0921677553563520E-002  -4.0029789661446694E-003   1.9964333956751346        2.7820732204456803E-003
  0.51666666666666672        4.1666666666666666E-003  0.35931796062239146        2.7127717206600302E-002  -3.6588024269029818E-003   2.1414237587629632        2.7822157518899741E-003
  0.55000000000000004        4.1666666666666666E-003  0.37435488873379519        2.3100775692690208E-002  -3.2435509547032084E-003   2.2606958285687986        2.7823568404575336E-003
  0.58333333333333337        4.1666666666666666E-003  0.38878220734516633        1.8765263334436483E-002  -2.7626127177209771E-003   2.3505127200614790        2.7824933192753488E-003
  0.61666666666666670        4.1666666666666666E-003  0.40217908360631938        1.4011947984057128E-002  -2.2354018293608505E-003   2.4084656384456204        2.7826225306157885E-003
  0.65000000000000002        4.1666666666666666E-003  0.41423277319032381        8.7468767380568264E-003  -1.6929199113776439E-003   2.4339339827922184        2.7827427215491190E-003
  0.68333333333333335        4.1666666666666666E-003  0.42476661732798171        2.9395761844137761E-003  -1.1733218187049081E-003   2.4282355738089683        2.7828532280223285E-003
  0.71666666666666667        4.1666666666666666E-003  0.43373989828412340       -3.3392519122069373E-003  -7.1675315706993755E-004   2.3944645284148889        2.7829544153524306E-003
  0.75000000000000000        4.1666666666666666E-003  0.44122570426597657       -9.8960515847496960E-003  -3.6049540188760437E-004   2.3370996408984994        2.7830474127590508E-003
  0.78333333333333333        4.1666666666666666E-003  0.44737708039590141       -1.6410460972276858E-002  -1.3487383533732287E-004   2.2615084317341561        2.7831337290004339E-003
  0.81666666666666676        4.1666666666666666E-003  0.45239121902833357       -2.2448694803214091E-002  -5.9838438936165787E-005   2.1734596820102179        2.7832148518095400E-003
  0.85000000000000009        4.1666666666666666E-003  0.45647763927046647       -2.7493218242147378E-002  -1.4196974917085579E-004   2.0787044992878050        2.7832919167889505E-003
  0.88333333333333341        4.1666666666666666E-003  0.45983192277303608       -3.0987106294995612E-002  -3.7200903309521035E-004   1.9826256783126825        2.7833654959758592E-003
  0.91666666666666674        4.1666666666666666E-003  0.46261408694279960       -3.2389692433455165E-002  -7.2362131505172226E-004   1.8899214948142775        2.7834355203508916E-003
  0.95000000000000007        4.1666666666666666E-003  0.46493095811626473       -3.1237110710332874E-002  -1.1544733655166270E-003   1.8042994267317940        2.7835013249088748E-003
  0.98333333333333339        4.1666666666666666E-003  0.46682398860176810       -2.7198592372366433E-002  -1.6104517895204006E-003   1.7281973349803774        2.7835617903502123E-003
   1.0166666666666666        4.1666666666666666E-003  0.46826583279879014       -2.0118732823409501E-002  -2.0329095495025405E-003   1.6625945333075105        2.7836155482059578E-003
   1.0499999999999998        4.1666666666666666E-003  0.46916896323454993       -1.0038449011593448E-002  -2.3676094351546793E-003   1.6069924992864948        2.7836612144737606E-003
   1.0833333333333333        4.1666666666666666E-003  0.46940748058520831        2.8077596078602933E-003  -2.5731985089360960E-003   1.5596215420481996        2.7836976222098768E-003
   1.1166666666666667        4.1666666666666666E-003  0.46884999754799850        1.8015702425227553E-002  -2.6270245889892913E-003   1.5178729225085841        2.7837240342494496E-003
   1.1499999999999999        4.1666666666666666E-003  0.46739794811668878        3.5050909629170693E-002  -2.5268573185838173E-003   1.4788860447177434        2.7837403238184476E-003
   1.1833333333333333        4.1666666666666666E-003  0.46502109548571186        5.3296605634704480E-002  -2.2883577995316141E-003   1.4401652592504448        2.7837471063765322E-003
   1.2166666666666666        4.1666666666666666E-003  0.46178223369621979        7.2102922266361807E-002  -1.9394642758240068E-003   1.4000857813824084        2.7837457965600738E-003
   1.2500000000000000        4.1666666666666666E-003  0.45784609641364771        9.0830945246507117E-002  -1.5134627070950595E-003   1.3581751293581530        2.7837385589099318E-003
   1.2833333333333332        4.1666666666666666E-003  0.45347086249969970       0.10888771873482406       -1.0423401632751244E-003   1.3151074783212584        2.7837281263657469E-003
   1.3166666666666667        4.1666666666666666E-003  0.44898373580851714       0.12575138197814514       -5.5181248104391731E-004   1.2724158131915606        2.7837174882614458E-003
   1.3499999999999999        4.1666666666666666E-003  0.44474579617613508       0.14098802101554472       -5.9041657633691108E-005   1.2320012687821631        2.7837095008638232E-003
   1.3833333333333333        4.1666666666666666E-003  0.44111325519010425       0.15426316748274049        4.2706474069859589E-004   1.1955627670401585        2.7837065125581018E-003
   1.4166666666666665        4.1666666666666666E-003  0.43840000857574113       0.16535047922241378        9.0402474321497656E-004   1.1640638733754023        2.7837100868694734E-003
   1.4500000000000000        4.1666666666666666E-003  0.43684385470176412       0.17413750615123702        1.3732224600174468E-003   1.1373331796696293        2.7837208662626748E-003
   1.4833333333333332        4.1666666666666666E-003  0.43657999399798608       0.18062527596413763        1.8369828700909431E-003   1.1138822867286873        2.7837385828683352E-003
   1.5166666666666666        4.1666666666666666E-003  0.43762663403407298       0.18491800524501392        2.2960675331935615E-003   1.0909832173469107        2.7837621887799573E-003
   1.5499999999999998        4.1666666666666666E-003  0.43988440214102237       0.18720228462640809        2.7484663001968424E-003   1.0649680143958122        2.7837900457668846E-003
   1.5833333333333333        4.1666666666666666E-003  0.44314786565379388       0.18771861784170524        3.1892377437745837E-003   1.0316676533821534        2.7838201126203347E-003
   1.6166666666666667        4.1666666666666666E-003  0.44712799227431332       0.18672996614794476        3.6104951219907431E-003  0.98691866070992007        2.7838501085102889E-003
   1.6499999999999999        4.1666666666666666E-003  0.45148480267577795       0.18449287184969787        4.0014258532436939E-003  0.92707087587618475        2.7838776677901354E-003
   1.6833333333333333        4.1666666666666666E-003  0.45586618787541550       0.18123716497477194        4.3488337751568873E-003  0.84941748088053703        2.7839005019919408E-003
   1.7166666666666666        4.1666666666666666E-003  0.45994562749224316       0.17715831743954585        4.6382325877052473E-003  0.75248410542443078        2.7839165664111914E-003
   1.7500000000000000        4.1666666666666666E-003  0.46345196237028458       0.17242174344672606        4.8551195198902929E-003  0.63615265525147247        2.7839242133882738E-003
   1.7833333333333332        4.1666666666666666E-003  0.46618685820894390       0.16717386277417812        4.9862944925844780E-003  0.50161928310047699        2.7839223026278068E-003
   1.8166666666666667        4.1666666666666666E-003  0.46802775041905298       0.16155324375362393        5.0213256537224296E-003  0.35119670952401005        2.7839102336078207E-003
   1.8499999999999999        4.1666666666666666E-003  0.46891648541368658       0.15569595282966261        4.9539979916698130E-003  0.18799112103449875        2.7838878773911112E-003
   1.8833333333333333        4.1666666666666666E-003  0.46883767413064797       0.14973153691508473        4.7832359701882841E-003   1.5512810865236336E-002   2.7838554178130233E-003
   1.9166666666666665        4.1666666666666666E-003  0.46779425093776478       0.14376965024209676        4.5131074668599150E-003 -0.16270256015332951        2.7838131496716934E-003
   1.9500000000000000        4.1666666666666666E-003  0.46578862873886895       0.13788083574156179        4.1518938074591788E-003 -0.34339136131758619        2.7837613029890701E-003
   1.9833333333333332        4.1666666666666666E-003  0.46281592237027269       0.13207708477721489        3.7105665639615131E-003 -0.52373485959441424        2.7836999578257347E-003
   2.0166666666666666        4.1666666666666666E-003  0.45887192975566105       0.12629806779374586        3.2012442830118434E-003 -0.70140644413124131        2.7836290846903356E-003
   2.0499999999999998        4.1666666666666666E-003  0.45397364257628142       0.12040807229002007        2.6363661716805042E-003 -0.87454282560345531        2.7835486975518278E-003
   2.0833333333333330        4.1666666666666666E-003  0.44818408567252177       0.11420778301828186        2.0293344224103808E-003  -1.0417389568769759        2.7834590482911977E-003
   2.1166666666666667        4.1666666666666666E-003  0.44162682377529910       0.10746372059245451        1.3970718384403785E-003  -1.2021963490216150        2.7833607371624785E-003
   2.1499999999999999        4.1666666666666666E-003  0.43447117891519971        9.9954458869951399E-002   7.6415343763575018E-004  -1.3561313738753997        2.7832545886768124E-003
   2.1833333333333331        4.1666666666666666E-003  0.42687199630388883        9.1525081564953412E-002   1.6695975591693573E-004  -1.5054411645371586        2.7831411819468897E-003
   2.2166666666666668        4.1666666666666666E-003  0.41886186511528289        8.2131148864252657E-002  -3.4473986580941857E-004  -1.6544340654449932        2.7830200545476812E-003
   2.2500000000000000        4.1666666666666666E-003  0.41021698646541638        7.1846595463233714E-002  -7.1119739109130973E-004  -1.8102370131244656        2.7828887970743842E-003
   2.2833333333333332        4.1666666666666666E-003  0.40034010141493276        6.0813730870802676E-002  -8.7176689490911291E-004  -1.9824200790293276        2.7827424357964167E-003
   2.3166666666666664        4.1666666666666666E-003  0.38821430738523510        4.9130282861132364E-002  -7.7837991640525653E-004  -2.1814965437469183        2.7825735687917645E-003
   2.3500000000000001        4.1666666666666666E-003  0.37248011601854381        3.6693701494952484E-002  -4.1200156871627042E-004  -2.4161967509016757        2.7823736693311134E-003
   2.3833333333333333        4.1666666666666666E-003  0.35168253605308120        2.3050565628433311E-002   1.9799814765200617E-004  -2.6896602716433788        2.7821358819492973E-003
   2.4166666666666665        4.1666666666666666E-003  0.32471976656574425        7.3251722710927503E-003   9.5280628420575913E-004  -2.9949837718296344        2.7818595199974438E-003
   2.4499999999999997        4.1666666666666666E-003  0.29146689337457188       -1.1682803390597817E-002   1.6704648963495185E-003  -3.3111347457494715        2.7815560530174439E-003
   2.4833333333333334        4.1666666666666666E-003  0.25341404872652190       -3.5162844672656263E-002   2.0996393037934252E-003  -3.6011764463777620        2.7812550097363140E-003
   2.5166666666666666        4.1666666666666666E-003  0.21398873551956335       -6.3744367840793181E-002   1.9813717535305574E-003  -3.8154453475177394        2.7810051291733110E-003
   2.5499999999999998        4.1666666666666666E-003  0.17818392652692683       -9.6917834594317673E-002   1.1534393911448034E-003  -3.9014520429743662        2.7808623806758088E-003
   2.5833333333333330        4.1666666666666666E-003  0.15136704819870125      -0.13274204868276682       -3.5312707774591800E-004  -3.8189382341722053        2.7808616175224528E-003
   2.6166666666666667        4.1666666666666666E-003  0.13765979174064047      -0.16810124143819002       -2.2968476363083297E-003  -3.5541426834475542        2.7809925075938857E-003
   2.6499999999999999        4.1666666666666666E-003  0.13866917091686667      -0.19948728651464911       -4.3151425423150471E-003  -3.1258291239102789        2.7812084044517970E-003
   2.6833333333333331        4.1666666666666666E-003  0.15320173801100820      -0.22394893701080426       -6.0660817026321314E-003  -2.5796906224032341        2.7814566925053129E-003
   2.7166666666666668        4.1666666666666666E-003  0.17797761069033524      -0.23976044811571443       -7.3340256981012609E-003  -1.9746206060024283        2.7816988634484169E-003
   2.7500000000000000        4.1666666666666666E-003  0.20881891752638834      -0.24658039496558057       -8.0545237835401955E-003  -1.3680840162837136        2.7819133728592804E-003
   2.7833333333333332        4.1666666666666666E-003  0.24171502263500172      -0.24517877714485750       -8.2775237384228977E-003 -0.80610664657062947        2.7820906750124054E-003
   2.8166666666666664        4.1666666666666666E-003  0.27345801606399150      -0.23697527551355291       -8.1124150676345971E-003 -0.31922379723072841        2.7822278225484534E-003
   2.8500000000000001        4.1666666666666666E-003  0.30185909639027719      -0.22361138217084364       -7.6848448772810756E-003   7.7209411907847511E-002   2.7823251530194582E-003
   2.8833333333333333        4.1666666666666666E-003  0.32570741893596389      -0.20666744354035310       -7.1133753290040687E-003  0.38061989492026638        2.7823850457295123E-003
   2.9166666666666665        4.1666666666666666E-003  0.34462952016829629      -0.18753027302405131       -6.5010960729409454E-003  0.59833046257633216        2.7824119117955252E-003
   2.9499999999999997        4.1666666666666666E-003  0.35893715555502859      -0.16736259940713949       -5.9341769341256624E-003  0.74484099000424497        2.7824125549828207E-003
   2.9833333333333334        4.1666666666666666E-003  0.36948554799978828      -0.14712038778958236       -5.4818225523995713E-003  0.83929420385379205        2.7823963033858853E-003
   3.0166666666666666        4.1666666666666666E-003  0.37753383996102591      -0.12757952793370070       -5.1962716461133682E-003  0.90294836400921707        2.7823746157580563E-003
   3.0499999999999998        4.1666666666666666E-003  0.38459625482923576      -0.10934208059561802       -5.1138169961811508E-003  0.95659214139386428        2.7823601107107142E-003
