 VARIABLES="X","Z","U","v","W","Pressure","Viscosity"
 ZONE T="Floor", I=         240  K=         120  F=POINT
   1.6666666666666666E-002   4.1666666666666666E-003  0.63596748242476309        8.0491573713541278E-002  -2.1821900612484683E-002   2.9358225678883043        2.7844959593264699E-003
   5.0000000000000003E-002   4.1666666666666666E-003  0.59299220905117012       0.16408816516245367       -1.3795020914654198E-002   2.2302257477355427        2.7840860347822047E-003
   8.3333333333333329E-002   4.1666666666666666E-003  0.50189767202366820       0.21880700880865198       -5.5566930070184116E-003   1.2688279700839429        2.7834247221191362E-003
  0.11666666666666667        4.1666666666666666E-003  0.38519114672473498       0.22981131762853882        1.3731473450640953E-003  0.29964115672250718        2.7826098961245362E-003
  0.14999999999999999        4.1666666666666666E-003  0.27073385886056262       0.19419628744507222        6.1663403355246421E-003 -0.46016682760545435        2.7817508838461750E-003
  0.18333333333333332        4.1666666666666666E-003  0.18131508587161821       0.12148062140370183        8.7146777970592715E-003 -0.89393703432630889        2.7809743652737751E-003
  0.21666666666666667        4.1666666666666666E-003  0.12834472499995894        2.9027420732566436E-002   9.3821572182089773E-003 -0.99943058090022907        2.7804511776770712E-003
  0.25000000000000000        4.1666666666666666E-003  0.11148578485227087       -6.4969958889991353E-002   8.7398006197943259E-003 -0.85432466856813516        2.7803380641366802E-003
  0.28333333333333333        4.1666666666666666E-003  0.12266443098248526      -0.14701923711437842        7.3750439883661359E-003 -0.56416594019697242        2.7805928317314065E-003
  0.31666666666666665        4.1666666666666666E-003  0.15124859597760615      -0.21015318802172006        5.7681993143150348E-003 -0.22160348069766267        2.7810076703930989E-003
  0.34999999999999998        4.1666666666666666E-003  0.18779155965196298      -0.25271790742786382        4.2433588655947339E-003  0.11155690729981624        2.7814176114269113E-003
  0.38333333333333330        4.1666666666666666E-003  0.22550304266803467      -0.27619013476298321        2.9905413502421424E-003  0.40326129282101109        2.7817482896990557E-003
  0.41666666666666669        4.1666666666666666E-003  0.26013648058684291      -0.28359202311745269        2.1100660759142179E-003  0.64152413331833213        2.7819825228097041E-003
  0.45000000000000001        4.1666666666666666E-003  0.28946114692299374      -0.27870782673240629        1.6304104923185779E-003  0.82556008505206524        2.7821333274509227E-003
  0.48333333333333334        4.1666666666666666E-003  0.31292104929582115      -0.26549635034216046        1.5079138936288899E-003  0.96107335168876196        2.7822286827430464E-003
  0.51666666666666672        4.1666666666666666E-003  0.33131943170395661      -0.24736032708718236        1.6428237530685362E-003   1.0574132732765515        2.7823011299976112E-003
  0.55000000000000004        4.1666666666666666E-003  0.34620904250597162      -0.22651639916379085        1.9186550080949210E-003   1.1236886984652765        2.7823789677005940E-003
  0.58333333333333337        4.1666666666666666E-003  0.35903497636580917      -0.20384685672971456        2.2429705519903366E-003   1.1640920380974276        2.7824793393612960E-003
  0.61666666666666670        4.1666666666666666E-003  0.37042167339403032      -0.17933483682159157        2.5640797511368219E-003   1.1752828444092913        2.7826051250235168E-003
  0.65000000000000002        4.1666666666666666E-003  0.37999309534622910      -0.15283075522279940        2.8563390240293313E-003   1.1482146640948705        2.7827467596894724E-003
  0.68333333333333335        4.1666666666666666E-003  0.38679628391427218      -0.12472243023063534        3.0926851906005319E-003   1.0738897424788891        2.7828877776141735E-003
  0.71666666666666667        4.1666666666666666E-003  0.39002942208713487       -9.6188289023753593E-002   3.2302065695167161E-003  0.94977516001046802        2.7830112473323271E-003
  0.75000000000000000        4.1666666666666666E-003  0.38963880683483088       -6.8985997764448387E-002   3.2179625865766787E-003  0.78327338696213178        2.7831045204226930E-003
  0.78333333333333333        4.1666666666666666E-003  0.38650021864953110       -4.4964815493139063E-002   3.0180819501333996E-003  0.59066757135065506        2.7831613656716767E-003
  0.81666666666666676        4.1666666666666666E-003  0.38217062791406287       -2.5574556341445114E-002   2.6250404713761975E-003  0.39255653951743857        2.7831820158193176E-003
  0.85000000000000009        4.1666666666666666E-003  0.37840119427319974       -1.1568451623416921E-002   2.0722056367985888E-003  0.20828807769395932        2.7831720931320802E-003
  0.88333333333333341        4.1666666666666666E-003  0.37665683579860731       -2.9575892938235055E-003   1.4238009066079346E-003   5.1703753602185321E-002   2.7831410993992937E-003
  0.91666666666666674        4.1666666666666666E-003  0.37780679482348989        8.3957231416216570E-004   7.5799840582845576E-004  -7.0778855460597478E-002   2.7831005674346420E-003
  0.95000000000000007        4.1666666666666666E-003  0.38202592782252015        7.6828095942011159E-004   1.4898766812390440E-004 -0.15995578304553099        2.7830617760239477E-003
