 VARIABLES="X","Z","U","v","W","Pressure","Viscosity"
 ZONE T="Floor", I=         240  K=         120  F=POINT
   1.6666666666666666E-002   4.1666666666666666E-003  0.36639538742655908       0.11706181131564303       -6.2208689160321096E-004   2.0919789756397105        2.7825409052828817E-003
   5.0000000000000003E-002   4.1666666666666666E-003  0.37493748930920734       0.12194340083472781       -4.2893993580865228E-004   2.1739666566024018        2.7826434825583908E-003
   8.3333333333333329E-002   4.1666666666666666E-003  0.38360962510047736       0.12638593366497675       -2.2710604147669640E-004   2.2449894347901291        2.7827460752118689E-003
  0.11666666666666667        4.1666666666666666E-003  0.39231544609241531       0.13029214609426448       -1.8901367575177186E-005   2.3026495760427204        2.7828471822228147E-003
  0.14999999999999999        4.1666666666666666E-003  0.40092438286907428       0.13359920421784630        1.9100481018785039E-004   2.3444312039178534        2.7829450903464757E-003
  0.18333333333333332        4.1666666666666666E-003  0.40927487918425975       0.13628480644721513        3.9554541807260011E-004   2.3678481210761180        2.7830379478125718E-003
  0.21666666666666667        4.1666666666666666E-003  0.41718150278588895       0.13836937272551469        5.8583752383375661E-004   2.3706173292504409        2.7831238471174810E-003
  0.25000000000000000        4.1666666666666666E-003  0.42444428123825140       0.13991284992856168        7.5260018422957666E-004   2.3508235468430918        2.7832009039731325E-003
  0.28333333333333333        4.1666666666666666E-003  0.43085822978097393       0.14100468938220473        8.8835345558980377E-004   2.3070402598557926        2.7832673172468328E-003
  0.31666666666666665        4.1666666666666666E-003  0.43622145989602623       0.14174631171556351        9.9006306198048954E-004   2.2383865630261983        2.7833214003176606E-003
  0.34999999999999998        4.1666666666666666E-003  0.44034112727587038       0.14222683726290625        1.0616348530727827E-003   2.1445187580621607        2.7833615841785500E-003
  0.38333333333333330        4.1666666666666666E-003  0.44303747887647643       0.14249482812871142        1.1154796781955745E-003   2.0255745349064607        2.7833864028491829E-003
  0.41666666666666669        4.1666666666666666E-003  0.44414718765322514       0.14253085032970281        1.1723540063332484E-003   1.8821012699245399        2.7833944794078526E-003
  0.45000000000000001        4.1666666666666666E-003  0.44352788263176957       0.14222720403624178        1.2589275065899952E-003   1.7150065748576719        2.7833845350442930E-003
  0.48333333333333334        4.1666666666666666E-003  0.44106612479174179       0.14138148556791982        1.4030573272025126E-003   1.5255677829818794        2.7833554439768093E-003
  0.51666666666666672        4.1666666666666666E-003  0.43669081068224658       0.13970919214582567        1.6274536480689109E-003   1.3155265615797664        2.7833063539135969E-003
  0.55000000000000004        4.1666666666666666E-003  0.43039285417256490       0.13687724890202635        1.9430841203361038E-003   1.0872743539350611        2.7832368839457167E-003
  0.58333333333333337        4.1666666666666666E-003  0.42224987730446661       0.13255560477490813        2.3440402402712585E-003  0.84410449294179724        2.7831473968539726E-003
  0.61666666666666670        4.1666666666666666E-003  0.41245175768982467       0.12647893218949424        2.8054992430459691E-003  0.59047186276466856        2.7830393182442167E-003
  0.65000000000000002        4.1666666666666666E-003  0.40132000747573110       0.11850636940838039        3.2858098990783142E-003  0.33217013653130967        2.7829154416768686E-003
  0.68333333333333335        4.1666666666666666E-003  0.38931239809687990       0.10866565551954067        3.7327030805821282E-003   7.6323148748111094E-002   2.7827801257277376E-003
  0.71666666666666667        4.1666666666666666E-003  0.37700538579028031        9.7170056291358137E-002   4.0924230060398331E-003 -0.16889571114468385        2.7826392731275305E-003
  0.75000000000000000        4.1666666666666666E-003  0.36505140050465623        8.4402298750666419E-002   4.3195801406383282E-003 -0.39484737065634046        2.7825000039360405E-003
  0.78333333333333333        4.1666666666666666E-003  0.35411507648906559        7.0867960591637552E-002   4.3851743690738769E-003 -0.59326108526473109        2.7823700041901965E-003
  0.81666666666666676        4.1666666666666666E-003  0.34479954343177521        5.7128698798108904E-002   4.2807764917766073E-003 -0.75717740241471576        2.7822566355720228E-003
  0.85000000000000009        4.1666666666666666E-003  0.33757789228849933        4.3730404419039789E-002   4.0181286438662851E-003 -0.88180367791178083        2.7821659913726373E-003
  0.88333333333333341        4.1666666666666666E-003  0.33274393652074280        3.1141166936205417E-002   3.6248803540163072E-003 -0.96509211789367999        2.7821021289290747E-003
  0.91666666666666674        4.1666666666666666E-003  0.33039078106073283        1.9709335167035064E-002   3.1381864849071598E-003  -1.0079207575218385        2.7820666657411707E-003
  0.95000000000000007        4.1666666666666666E-003  0.33041794479965736        9.6452684510436367E-003   2.5981130590529079E-003  -1.0138643483700382        2.7820588070581074E-003
  0.98333333333333339        4.1666666666666666E-003  0.33256095773738142        1.0242846818899845E-003   2.0423156673370496E-003 -0.98864149858457706        2.7820757339680072E-003
   1.0166666666666666        4.1666666666666666E-003  0.33643364788482050       -6.1954084900764867E-003   1.5026488665901968E-003 -0.93938143856479883        2.7821131907955492E-003
   1.0499999999999998        4.1666666666666666E-003  0.34157325024890506       -1.2147041509535609E-002   1.0036336453410272E-003 -0.87385734479740518        2.7821661013258379E-003
   1.0833333333333333        4.1666666666666666E-003  0.34748105748005215       -1.7028134944997806E-002   5.6228915443650698E-004 -0.79979621154173319        2.7822290964053839E-003
   1.1166666666666667        4.1666666666666666E-003  0.35365497195694207       -2.1076149960804213E-002   1.8874228595238240E-004 -0.72432242876176822        2.7822969066578170E-003
   1.1499999999999999        4.1666666666666666E-003  0.35961359420244876       -2.4549052623110190E-002  -1.1285981151608657E-004 -0.65354506809369117        2.7823646288234441E-003
   1.1833333333333333        4.1666666666666666E-003  0.36491364776393798       -2.7711115358545334E-002  -3.4343593090237798E-004 -0.59226844685297142        2.7824279016185885E-003
