 VARIABLES="X","Y","U","V","W","Pressure","Viscosity"
 ZONE T="Floor", I=         240  J=         140  F=POINT
   1.6666666666666666E-002   1.4285714285714285E-002   15.680930904115744      -0.16810844207743675       -9.0118331581131778E-002 -0.29817411756866963        3.0506423723484642E-003
   5.0000000000000003E-002   1.4285714285714285E-002   15.558693971528157      -0.15127574623602374      -0.17002969253300948      -0.25551944177172570        3.0527069806058956E-003
   8.3333333333333329E-002   1.4285714285714285E-002   15.430752885959576      -0.13710400648042240      -0.23899762233623600      -0.20362643631711672        3.0485603347862968E-003
  0.11666666666666667        1.4285714285714285E-002   15.302397373679518      -0.12817256873730609      -0.29491629085845683      -0.14187202988365152        3.0385715471718169E-003
  0.14999999999999999        1.4285714285714285E-002   15.178836465907857      -0.12561561524081452      -0.33730553372740651       -7.0092782572392709E-002   3.0238595851292674E-003
  0.18333333333333332        1.4285714285714285E-002   15.064325084017748      -0.12922325765828863      -0.36689253994519455        1.1567141626456848E-002   3.0058411877865688E-003
  0.21666666666666667        1.4285714285714285E-002   14.961784130584032      -0.13783306947919655      -0.38496575153448986       0.10274862800232071        2.9858789055231634E-003
  0.25000000000000000        1.4285714285714285E-002   14.872856263216928      -0.14994696982564915      -0.39287103281141167       0.20290954793150001        2.9651510435857163E-003
  0.28333333333333333        1.4285714285714285E-002   14.798088719387838      -0.16435085994183141      -0.39180103968690627       0.31128316303205850        2.9447598771059004E-003
  0.31666666666666665        1.4285714285714285E-002   14.737038671521148      -0.18043222593320585      -0.38266702859172530       0.42677214212191861        2.9258851920856577E-003
  0.34999999999999998        1.4285714285714285E-002   14.688449905699201      -0.19809565556214598      -0.36579221406181528       0.54784311877093861        2.9097249038744720E-003
  0.38333333333333330        1.4285714285714285E-002   14.650776674456925      -0.21755729747073518      -0.34056483134244520       0.67250354797879230        2.8972141010568989E-003
  0.41666666666666669        1.4285714285714285E-002   14.622945094250465      -0.23936311238498242      -0.30555505093116547       0.79838242577870089        2.8888564118225214E-003
  0.45000000000000001        1.4285714285714285E-002   14.604745033185946      -0.26452540921468159      -0.25934393151873747       0.92286094985350697        2.8849367345883522E-003
  0.48333333333333334        1.4285714285714285E-002   14.596379054209482      -0.29427355706301828      -0.20155426663328549        1.0431885985176164        2.8858171605014968E-003
  0.51666666666666672        1.4285714285714285E-002   14.597546424680917      -0.32924725401375260      -0.13319778853075082        1.1565728036975451        2.8916993806393770E-003
  0.55000000000000004        1.4285714285714285E-002   14.607079924258059      -0.36876671386621734       -5.6097040646771082E-002   1.2602967521565787        2.9019702710704302E-003
  0.58333333333333337        1.4285714285714285E-002   14.623678003547976      -0.41103286498573022        2.7798908176830488E-002   1.3519527197646215        2.9150918803751038E-003
  0.61666666666666670        1.4285714285714285E-002   14.647056856493354      -0.45426648590485352       0.11622055200569797        1.4298160845671486        2.9292993424532739E-003
  0.65000000000000002        1.4285714285714285E-002   14.678232833298761      -0.49775121924289389       0.20561362999625438        1.4932093494334553        2.9433516426236295E-003
  0.68333333333333335        1.4285714285714285E-002   14.718386821293020      -0.54170689966435037       0.29066655223156951        1.5425655822458832        2.9567226431057780E-003
  0.71666666666666667        1.4285714285714285E-002   14.767149847551870      -0.58599300895701900       0.36542740923717010        1.5790308082588673        2.9691692691012519E-003
  0.75000000000000000        1.4285714285714285E-002   14.821824661456958      -0.62876357518820969       0.42568887022024071        1.6038290248131282        2.9800267451781997E-003
  0.78333333333333333        1.4285714285714285E-002   14.878412716791697      -0.66634880980537781       0.47103605545586363        1.6178767336408966        2.9877955615819759E-003
  0.81666666666666676        1.4285714285714285E-002   14.933925556448497      -0.69478480240842844       0.50496063833683769        1.6219649326855099        2.9904520083922277E-003
  0.85000000000000009        1.4285714285714285E-002   14.988398596000174      -0.71226559090194042       0.53265610342010739        1.6173418773097454        2.9865452194592032E-003
  0.88333333333333341        1.4285714285714285E-002   15.045043822622697      -0.72108911096638728       0.55760518621971977        1.6060681160508108        2.9766540806655177E-003
  0.91666666666666674        1.4285714285714285E-002   15.108099738293840      -0.72775797044788137       0.57891479846634986        1.5904364254902568        2.9640960099490206E-003
  0.95000000000000007        1.4285714285714285E-002   15.179413339779618      -0.74073030228360781       0.59102397555334951        1.5714285590902684        2.9534346661982988E-003
  0.98333333333333339        1.4285714285714285E-002   15.255562463055576      -0.76654649312210088       0.58607687722282498        1.5473689545373159        2.9469565490923286E-003
   1.0166666666666666        1.4285714285714285E-002   15.326958511588956      -0.80609294203903858       0.55781321542097584        1.5142899877853901        2.9428159402802084E-003
   1.0499999999999998        1.4285714285714285E-002   15.379418265059204      -0.85294741054425605       0.50525600099549717        1.4681113902252030        2.9376948851453023E-003
   1.0833333333333333        1.4285714285714285E-002   15.397911136041046      -0.89481576328380930       0.43490432288787367        1.4068833353252850        2.9310458802825484E-003
   1.1166666666666667        1.4285714285714285E-002   15.371677669755622      -0.91746305163731368       0.36079546410766461        1.3311843813834632        2.9271663104233417E-003
   1.1499999999999999        1.4285714285714285E-002   15.299373745286296      -0.90927017991042947       0.30211395752053272        1.2426114692061001        2.9327960871271177E-003
   1.1833333333333333        1.4285714285714285E-002   15.192277019772641      -0.86445067882395277       0.27827562670593059        1.1424552245952904        2.9498544782466060E-003
   1.2166666666666666        1.4285714285714285E-002   15.073416468319440      -0.78388831622370281       0.30231177826463229        1.0325011498651233        2.9725563765847563E-003
   1.2500000000000000        1.4285714285714285E-002   14.971515445847711      -0.67369162884453793       0.37524911395092908       0.91720005402976035        2.9939100029312323E-003
   1.2833333333333332        1.4285714285714285E-002   14.910690492841574      -0.54201184876252784       0.48525414246325843       0.80425713007276589        3.0116583185216201E-003
   1.3166666666666667        1.4285714285714285E-002   14.899076611555289      -0.39500085905914667       0.61323590863189126       0.70166199236583993        3.0285184602346854E-003
   1.3499999999999999        1.4285714285714285E-002   14.922588925694797      -0.23418661955126674       0.74197901523684595       0.61331089812565187        3.0497394302476722E-003
   1.3833333333333333        1.4285714285714285E-002   14.952546625723187       -5.8562548422562331E-002  0.86200468272182884       0.53770180485381514        3.0807599005698476E-003
   1.4166666666666665        1.4285714285714285E-002   14.968744496829695       0.12847147122685929       0.96830661652279693       0.47138701010595396        3.1215822748611342E-003
   1.4500000000000000        1.4285714285714285E-002   14.978582924336443       0.31496716867553304        1.0511435473639361       0.41346871059203327        3.1643944427992366E-003
   1.4833333333333332        1.4285714285714285E-002   15.001739156775772       0.49024615838581198        1.0945407741072064       0.36520696290037619        3.2039411886987728E-003
   1.5166666666666666        1.4285714285714285E-002   15.022414423103275       0.66445389700192625        1.0902046539700612       0.32471168272819217        3.2358918410106976E-003
   1.5499999999999998        1.4285714285714285E-002   14.966937280099529       0.87031191689937226        1.0515367661247434       0.28525872373352856        3.2592592844257356E-003
   1.5833333333333333        1.4285714285714285E-002   14.760634863119432        1.1299863078971930        1.0037304844406068       0.24317089446083029        3.3049327348193521E-003
   1.6166666666666667        1.4285714285714285E-002   14.425533266012254        1.4148240715514762       0.95358928974842083       0.20536092255950292        3.3618953716008683E-003
   1.6499999999999999        1.4285714285714285E-002   14.109161642088139        1.6448644193453548       0.87460312803825713       0.17805378140048944        3.3492954152395714E-003
   1.6833333333333333        1.4285714285714285E-002   13.994832188372889        1.7401517586302711       0.72678190974389212       0.15259007307682759        3.3284800027471124E-003
   1.7166666666666666        1.4285714285714285E-002   14.173899068319205        1.6775757006201837       0.48800279342394881       0.11505697812744201        3.4931158007294543E-003
   1.7500000000000000        1.4285714285714285E-002   14.587329579052421        1.5021769192487158       0.17055697464436301        6.9247540285302348E-002   3.7274699851631882E-003
   1.7833333333333332        1.4285714285714285E-002   15.060162831539891        1.2944548050123681      -0.17780545198269992        3.4254847566136115E-002   3.8196541437644357E-003
   1.8166666666666667        1.4285714285714285E-002   15.398331268003650        1.1208474418792973      -0.48880166171846329        2.5759569619720174E-002   3.6929863608609545E-003
   1.8499999999999999        1.4285714285714285E-002   15.491953743221135        1.0009609638028407      -0.70577684675493657        4.6838133045157181E-002   3.4108570572680464E-003
   1.8833333333333333        1.4285714285714285E-002   15.351360785328541       0.91570062921336959      -0.81323952953290402        8.6675150044687191E-002   3.1650754193675245E-003
   1.9166666666666665        1.4285714285714285E-002   15.059788653215449       0.84089138741685088      -0.83834391393364283       0.12899441415088636        3.1720512913226790E-003
   1.9500000000000000        1.4285714285714285E-002   14.709021092847049       0.76813251097130952      -0.82510989652767630       0.16053432432528786        3.2890868830577060E-003
   1.9833333333333332        1.4285714285714285E-002   14.369239485415992       0.70134848458717047      -0.80336866540377916       0.17346384279348259        3.3629665364732905E-003
   2.0166666666666666        1.4285714285714285E-002   14.084341264293153       0.64576539901244989      -0.77529168221921130       0.17092626092295529        3.3807412964286837E-003
