 VARIABLES="X","Z","U","v","W","Pressure","Viscosity"
 ZONE T="Floor", I=         240  K=         120  F=POINT
   1.6666666666666666E-002   4.1666666666666666E-003  0.23613769510000582      -0.17066046460777723        1.8640544769721443E-003  -1.6841710439694246        2.7815013925538779E-003
   5.0000000000000003E-002   4.1666666666666666E-003  0.23404729697788776      -0.17543648438817699        4.3907342209540290E-004  -1.5916096390231158        2.7815232832524412E-003
   8.3333333333333329E-002   4.1666666666666666E-003  0.23438111702679984      -0.17575387722523769       -8.5878758783952149E-004  -1.4485143273723100        2.7815431170545792E-003
  0.11666666666666667        4.1666666666666666E-003  0.23685351098635488      -0.17225383825993296       -1.9755521541805197E-003  -1.2619535274506062        2.7815592128627663E-003
  0.14999999999999999        4.1666666666666666E-003  0.24114212365017582      -0.16570250587190660       -2.8825228392222002E-003  -1.0397584070081967        2.7815727122941507E-003
  0.18333333333333332        4.1666666666666666E-003  0.24692941812826458      -0.15690490780689287       -3.5740032511194235E-003 -0.78980474889611840        2.7815866413514771E-003
  0.21666666666666667        4.1666666666666666E-003  0.25393362207521464      -0.14663251575790395       -4.0626967051934984E-003 -0.51946231501726470        2.7816048605022073E-003
  0.25000000000000000        4.1666666666666666E-003  0.26192755257758987      -0.13556943476503569       -4.3740578101338747E-003 -0.23525176292537991        2.7816311483903852E-003
  0.28333333333333333        4.1666666666666666E-003  0.27074547735732590      -0.12427864879178688       -4.5405678914409555E-003   5.7289189121084119E-002   2.7816685598809738E-003
  0.31666666666666665        4.1666666666666666E-003  0.28027924276644189      -0.11318723358698521       -4.5965934317150582E-003  0.35355583112529398        2.7817190980588434E-003
  0.34999999999999998        4.1666666666666666E-003  0.29046563484899712      -0.10258782752222965       -4.5742385711966121E-003  0.64968570306782869        2.7817836556764211E-003
  0.38333333333333330        4.1666666666666666E-003  0.30126753129605111       -9.2652677897131802E-002  -4.5004155469096068E-003  0.94228050502476535        2.7818621303729268E-003
  0.41666666666666669        4.1666666666666666E-003  0.31265189548486438       -8.3456103554361727E-002  -4.3952088856642289E-003   1.2280995178970113        2.7819536088891077E-003
  0.45000000000000001        4.1666666666666666E-003  0.32456799073766357       -7.5001157168230928E-002  -4.2714834793731310E-003   1.5037835126002954        2.7820565420443835E-003
  0.48333333333333334        4.1666666666666666E-003  0.33692921654415975       -6.7246578161900966E-002  -4.1355744563519193E-003   1.7656619094713144        2.7821688752555029E-003
  0.51666666666666672        4.1666666666666666E-003  0.34960153276517819       -6.0130748278582113E-002  -3.9887956371630999E-003   2.0096821293547515        2.7822881381175829E-003
  0.55000000000000004        4.1666666666666666E-003  0.36240044264759586       -5.3590246353445531E-002  -3.8294202131126591E-003   2.2314785773915951        2.7824115182788979E-003
  0.58333333333333337        4.1666666666666666E-003  0.37509700102007271       -4.7571685037205713E-002  -3.6547406535111958E-003   2.4265718285682372        2.7825359472195802E-003
  0.61666666666666670        4.1666666666666666E-003  0.38743156245821209       -4.2036695755569613E-002  -3.4628290225776526E-003   2.5906614723947090        2.7826582138417671E-003
  0.65000000000000002        4.1666666666666666E-003  0.39913242534734994       -3.6961043077921391E-002  -3.2537085662513480E-003   2.7199556840173651        2.7827751044295409E-003
  0.68333333333333335        4.1666666666666666E-003  0.40993563094377117       -3.2329692844045813E-002  -3.0298018090008801E-003   2.8114732703719865        2.7828835525992961E-003
  0.71666666666666667        4.1666666666666666E-003  0.41960223636914612       -2.8130057883411497E-002  -2.7956994673632657E-003   2.8632625250735626        2.7829807756938494E-003
  0.75000000000000000        4.1666666666666666E-003  0.42793036845563481       -2.4345535573482624E-002  -2.5574436905519337E-003   2.8745032987023498        2.7830643762188374E-003
